volume_name,pair_id,role,kernel_normalized,kernel_raw,sha256,size_bytes,chunk,session_id
valid_1268_a_2.nii.gz,p266,softer,Br40f,"['Br40f', '3']",59c280f41763b2c12991c08c710f8a9c5844b96d84c00c35f78e6e4a0f9c29e8,145739420,chunk_11,20260815T231124Z-8e185556
valid_1268_a_1.nii.gz,p266,sharper,Bl56f,"['Bl56f', '3']",be1034e38f851db88df2b5e674a28abb27418575c5b4ae8c4b9ecc1d324d6176,169525651,chunk_11,20260815T231124Z-8e185556
valid_1269_a_2.nii.gz,p267,softer,Br40f,"['Br40f', '3']",1359cdeb7328c769db986c3b96c2ac8cf7f5c5b8adb8df3a43e4bd6bcac5737b,115315666,chunk_11,20260815T231124Z-8e185556
valid_1269_a_1.nii.gz,p267,sharper,Bl56f,"['Bl56f', '3']",c5cd11ba724508c84c34600fef3b6603cf210b057cd0c0157badb7aa1be0666b,135975220,chunk_11,20260815T231124Z-8e185556
valid_126_a_2.nii.gz,p268,softer,Br40f,"['Br40f', '3']",3a42b5392deaadb94d7b85d900fdd757442b8142e1b2f2a7fcab0da37fb3bb3f,111133764,chunk_11,20260815T231124Z-8e185556
valid_126_a_1.nii.gz,p268,sharper,Bl56f,"['Bl56f', '3']",bd449e2e02ea3a4f7262c438762717a557ba401b5cd95665bce15611ef4e464b,129657031,chunk_11,20260815T231124Z-8e185556
valid_127_a_2.nii.gz,p269,softer,Br40f,"['Br40f', '3']",5071e3fc232f1e3b17fe6d07130082fa5d7eebd5b930d737e9c02aaca4abc2b6,127562973,chunk_11,20260815T231124Z-8e185556
valid_127_a_1.nii.gz,p269,sharper,Bl56f,"['Bl56f', '3']",b12cb280707df650e080ad35c7fda91aa61c6dfa9f00a54b51a4b0bf024bcc19,147408466,chunk_11,20260815T231124Z-8e185556
valid_1287_a_2.nii.gz,p270,softer,Br40f,"['Br40f', '3']",02a0499a7894682d028760a09a52b9ab9f016cd6b06867f0d877a1268eadd3bf,120191601,chunk_11,20260815T231124Z-8e185556
valid_1287_a_1.nii.gz,p270,sharper,Bl56f,"['Bl56f', '3']",73b274723cf9175bc75a70e4f29a5e0d0628354840338398a4faf4dc75ef4ed7,140739769,chunk_11,20260815T231124Z-8e185556
valid_1293_a_2.nii.gz,p271,softer,Br40f,"['Br40f', '3']",68ae831e9d0dc836697276140e2028150cf334cae74416a4e0ea6b035adf9aa4,130699181,chunk_11,20260815T231124Z-8e185556
valid_1293_a_1.nii.gz,p271,sharper,Bl56f,"['Bl56f', '3']",9063b69ffd882c1be348c7e73514b787f1f168128e540820a630e009e73321ed,151427487,chunk_11,20260815T231124Z-8e185556
valid_1298_a_2.nii.gz,p272,softer,Br40f,"['Br40f', '3']",81f4bea9e272f6af9432bf0be6ed4330480e3df1ac66d1f65c514d5b20b65eb9,124448312,chunk_11,20260815T231124Z-8e185556
valid_1298_a_1.nii.gz,p272,sharper,Bl56f,"['Bl56f', '3']",5ec81587780689391158e1342067754f7e085f7c0cd52ea3ceec7787e7eb3e02,143536227,chunk_11,20260815T231124Z-8e185556
valid_1303_a_2.nii.gz,p273,softer,Br40f,"['Br40f', '3']",ebaed1e76bfe1fb64298c31d3f61e8ca88cb95d43ed4a6cc6f7c65ed743e774d,132620974,chunk_11,20260815T231124Z-8e185556
valid_1303_a_1.nii.gz,p273,sharper,Bl56f,"['Bl56f', '3']",18711c9f64b299ee28b8c37647cc76d840a52a4e6a8f8dc434fde7beaaa3a21e,151712058,chunk_11,20260815T231124Z-8e185556
valid_151_c_2.nii.gz,p274,softer,Br40f,"['Br40f', '3']",1c9091b7592534da1b6c1d01892c0948633f7daa849b0cc995bb2c400a3757bb,126622614,chunk_11,20260815T231124Z-8e185556
valid_151_c_1.nii.gz,p274,sharper,Bl56f,"['Bl56f', '3']",4cbd08f737c83c9c398f0b549162cfcca19da2cdd78bc8101e9939fa6fab08f3,146190066,chunk_11,20260815T231124Z-8e185556
valid_153_a_2.nii.gz,p275,softer,Br40f,"['Br40f', '3']",93918dffe8695def61f87554d59f9ea0cea249d9c9000e16a67c3006e7cc2117,108140245,chunk_11,20260815T231124Z-8e185556
valid_153_a_1.nii.gz,p275,sharper,Bl56f,"['Bl56f', '3']",ea6de0418e2749cbdc5ab239610b3b9a9e0d69a2ee43ab150ad51c6866a5b186,124522195,chunk_11,20260815T231124Z-8e185556
valid_168_a_2.nii.gz,p276,softer,Br40f,"['Br40f', '3']",1be9e540b7f325a6451bcc51339a6eefafa9d76de464816d48728f32fecfd25f,152926606,chunk_12,20260815T231124Z-8e185556
valid_168_a_1.nii.gz,p276,sharper,Bl56f,"['Bl56f', '3']",6f8797c49c90ad7bafb84cedf168716de04bbae251c2d8a9669b6cf990decaa6,174533625,chunk_12,20260815T231124Z-8e185556
valid_168_b_2.nii.gz,p277,softer,Br40f,"['Br40f', '3']",930d8d64fab98502b73d8b6d087a25aa98d4953fcba50006e29253a5d0842aa8,137005648,chunk_12,20260815T231124Z-8e185556
valid_168_b_1.nii.gz,p277,sharper,Bl56f,"['Bl56f', '3']",de87f1e5ea6199abc484e062850fca046b249a33be766b504fae38cf0eb5da73,156779658,chunk_12,20260815T231124Z-8e185556
valid_169_a_2.nii.gz,p278,softer,Br40f,"['Br40f', '3']",d37d98f5523b8a2e0bb87f3eb77cb6a3282851b2afb4bc065f7f81d7067f0b39,126165965,chunk_12,20260815T231124Z-8e185556
valid_169_a_1.nii.gz,p278,sharper,Bl56f,"['Bl56f', '3']",e7cc41a16a480516f9e20b60e7fe8976b7d4dcdae7da363b976c7ec9d8e642b2,146206724,chunk_12,20260815T231124Z-8e185556
valid_174_a_2.nii.gz,p279,softer,Br40f,"['Br40f', '3']",4b6e16f8d53ebd76baa14323cced5471bfc5bf62318cfd66bbfb539792b7a3bd,111189686,chunk_12,20260815T231124Z-8e185556
valid_174_a_1.nii.gz,p279,sharper,Bl56f,"['Bl56f', '3']",2a8c27b77efa759efeb2618f77423cb51b673ff788a687c2be9a7dc4e96696df,129902948,chunk_12,20260815T231124Z-8e185556
valid_176_a_2.nii.gz,p280,softer,Br40f,"['Br40f', '3']",5811db1a66e5a3a14bb58c665cedb60cfefd01ade47e6a5d8f59ec155b6b722d,115010295,chunk_12,20260815T231124Z-8e185556
valid_176_a_1.nii.gz,p280,sharper,Bl56f,"['Bl56f', '3']",2a433eda349d5e8412c7924a1b186b6f0e58754b6d7c39b14ef5037d5b7fdc8c,133131637,chunk_12,20260815T231124Z-8e185556
valid_198_a_2.nii.gz,p281,softer,Br40f,"['Br40f', '3']",7876e934ac9fb0b8b3f6785017aa0d8b8e9611370ba8a90ffa56cd0e1906f1d0,128864381,chunk_12,20260815T231124Z-8e185556
valid_198_a_1.nii.gz,p281,sharper,Bl56f,"['Bl56f', '3']",a2429a3976f189d325eb2e2a3ecec9c086944c9affbefab7f26938cf216d1bf7,148741263,chunk_12,20260815T231124Z-8e185556
valid_220_a_2.nii.gz,p282,softer,Br40f,"['Br40f', '3']",fbc648971bc5fb1c0a74c1e1c21315f6fd5dde22a2d8756dfa70674c7bf6ea9e,113972425,chunk_12,20260815T231124Z-8e185556
valid_220_a_1.nii.gz,p282,sharper,Bl56f,"['Bl56f', '3']",1996e74527ce0fa9d0672d62382731468b660e45d52168812dfed32023e36aaa,131850950,chunk_12,20260815T231124Z-8e185556
valid_240_a_2.nii.gz,p283,softer,Br40f,"['Br40f', '3']",608cb5c2750460ce10500cf1905d17bbece9ceab7f7ab13b58a9c43ca8fa5698,135770175,chunk_12,20260815T231124Z-8e185556
valid_240_a_1.nii.gz,p283,sharper,Bl56f,"['Bl56f', '3']",3bc59b6bf3f2971c6ecf6f4910e202503dbc21c177d890caa312edb469507dce,156047221,chunk_12,20260815T231124Z-8e185556
valid_275_a_2.nii.gz,p284,softer,Br40f,"['Br40f', '3']",cf1309e9e626ebdedecfc273a623c99228ee6c9c022b49e8bef667b6912518ef,86564622,chunk_12,20260815T231124Z-8e185556
valid_275_a_1.nii.gz,p284,sharper,Bl56f,"['Bl56f', '3']",6a0d99752cec98c7247cffc186466a8f8837412be4459cbca9ed119310a83ed9,99104823,chunk_12,20260815T231124Z-8e185556
valid_277_a_2.nii.gz,p285,softer,Br40f,"['Br40f', '3']",e168a7a8a54a79688789dcfd5e651712c58300bb107b5d12e0c3c5decfa28ca0,125165260,chunk_12,20260815T231124Z-8e185556
valid_277_a_1.nii.gz,p285,sharper,Bl56f,"['Bl56f', '3']",4ce07ac4815692430ea4ec6fb6a0ad5d3ab7f600d3a92891c62fa8d29740f2b2,143854714,chunk_12,20260815T231124Z-8e185556
valid_277_b_2.nii.gz,p286,softer,Br40f,"['Br40f', '3']",ca011d83dc67748128d2a4e36b10b0d42b8eb4b6cd714e37bed5144f9161abd7,129022061,chunk_12,20260815T231124Z-8e185556
valid_277_b_1.nii.gz,p286,sharper,Bl56f,"['Bl56f', '3']",9f2d4487853676ae593b2de7f455aa4beec97f21723ba4902b1826351ac39710,148972672,chunk_12,20260815T231124Z-8e185556
valid_277_d_2.nii.gz,p287,softer,Br40f,"['Br40f', '3']",22f566382ab385061666362bfe05fea259bac8ef1ae982773910cd289855d3c3,120199137,chunk_12,20260815T231124Z-8e185556
valid_277_d_1.nii.gz,p287,sharper,Bl56f,"['Bl56f', '3']",f8b1459b8f5e46f194bf07ebffe46e31725e4c9ef04a1b6d44dce05178a746d8,138858638,chunk_12,20260815T231124Z-8e185556
valid_277_e_2.nii.gz,p288,softer,Br40f,"['Br40f', '3']",95a65db31d06e671e4e72f239f3d8ee0fd9dfe76036f0f2a401587e57631cb33,108854179,chunk_12,20260815T231124Z-8e185556
valid_277_e_1.nii.gz,p288,sharper,Bl56f,"['Bl56f', '3']",98d1e4087634f2c544e1a4fbd6e418e34fa8dd5f82fe51a637f9726161c07eb9,125560208,chunk_12,20260815T231124Z-8e185556
valid_277_f_2.nii.gz,p289,softer,Br40f,"['Br40f', '3']",cd270e851bcde2025f23ae46532743704bd47afb1e53913d33019f96bfbece7c,106770801,chunk_12,20260815T231124Z-8e185556
valid_277_f_1.nii.gz,p289,sharper,Bl56f,"['Bl56f', '3']",a22807040b1e4c06b8a08d16d291c03ff1daab9ce10488c6a16d93b0bca31fff,123321397,chunk_12,20260815T231124Z-8e185556
valid_278_b_2.nii.gz,p290,softer,Br40f,"['Br40f', '3']",72cb69c376e59ce6f90af7686960df00c9346251c929050b60d95b60fd203a52,121662533,chunk_12,20260815T231124Z-8e185556
valid_278_b_1.nii.gz,p290,sharper,Bl56f,"['Bl56f', '3']",acbe93bd6800a49fae1c1bb464a3ab6e91161ec3ebc9f3a4852baaf728ca4788,140986219,chunk_12,20260815T231124Z-8e185556
valid_281_a_2.nii.gz,p291,softer,Br40f,"['Br40f', '3']",a1de288fb60743dcbac25cfd1de349ff2c7cc94ac1c247933af9ac433bee8a9e,110153465,chunk_12,20260815T231124Z-8e185556
valid_281_a_1.nii.gz,p291,sharper,Bl56f,"['Bl56f', '3']",171b22b09194446aa81c80480fe03ebb498a924e13042173903e63e1d3a07100,127990216,chunk_12,20260815T231124Z-8e185556
valid_285_a_2.nii.gz,p292,softer,Br40f,"['Br40f', '3']",1d382a772c7cefb777f759cf1e9d6ac7181c3859866d291a34f54b1b4f77dabb,110680370,chunk_12,20260815T231124Z-8e185556
valid_285_a_1.nii.gz,p292,sharper,Bl56f,"['Bl56f', '3']",1926b51fb2a0cb5979acad40db39ff655aaf72f5da13f186720126c9040ab399,129459434,chunk_12,20260815T231124Z-8e185556
valid_286_a_2.nii.gz,p293,softer,Br40f,"['Br40f', '3']",847884b58888390747ba7579dd7e73dfd3e2fab7b27b06f50c077beb7af1d931,101624819,chunk_12,20260815T231124Z-8e185556
valid_286_a_1.nii.gz,p293,sharper,Bl56f,"['Bl56f', '3']",fb0e86924b9f81fffdb9471421d804260b46d0fee5f8f06d49feb6f15e137f38,118612981,chunk_12,20260815T231124Z-8e185556
valid_302_a_2.nii.gz,p294,softer,Br40f,"['Br40f', '3']",e1de2b64e80992e4a29138d0173b7ae6c81c8ee219c54f004a22a2365aaad789,134223660,chunk_12,20260815T231124Z-8e185556
valid_302_a_1.nii.gz,p294,sharper,Bl56f,"['Bl56f', '3']",d611da4e28c75cdd3a067adf1ba9bb2309bbefe2b6efb5f5a5f3db67e617d66c,156782150,chunk_12,20260815T231124Z-8e185556
valid_322_a_2.nii.gz,p295,softer,Br40f,"['Br40f', '3']",f096852480433e23d800671d305aba1824fbd158eedcf77bf64a497da4f32fdd,110193556,chunk_12,20260815T231124Z-8e185556
valid_322_a_1.nii.gz,p295,sharper,Bl56f,"['Bl56f', '3']",203c33eae55df30110d2a9d74172055d544198ed1d873a4b58b31b4492828e68,128353987,chunk_12,20260815T231124Z-8e185556
valid_331_e_2.nii.gz,p296,softer,Br40f,"['Br40f', '3']",d09c4bc05f6902cae4470a1361454322fe2f42271a699344857f42ca26d6482a,133050936,chunk_12,20260815T231124Z-8e185556
valid_331_e_1.nii.gz,p296,sharper,Bl56f,"['Bl56f', '3']",3222fbb4351dae78d605b9d4f3440ddfca81ade226296814dd9fc28c3ccee851,153065070,chunk_12,20260815T231124Z-8e185556
valid_333_b_2.nii.gz,p297,softer,Br40f,"['Br40f', '3']",0d3a6d53d874d089e3ba509e9789c86883c395380da97acf1a0a7fcd271b896e,120248836,chunk_12,20260815T231124Z-8e185556
valid_333_b_1.nii.gz,p297,sharper,Bl56f,"['Bl56f', '3']",ce66e0bdc2ecdaa9ae6312f9d974661aa8a7ddecae8a52715fc2487feeed8fda,140318422,chunk_12,20260815T231124Z-8e185556
valid_342_a_2.nii.gz,p298,softer,Br40f,"['Br40f', '3']",916980793b1a4104427f6f9da852ada940e60c8c85df96dba50162f27807b7a4,115128218,chunk_12,20260815T231124Z-8e185556
valid_342_a_1.nii.gz,p298,sharper,Bl56f,"['Bl56f', '3']",59cbcd20782f98bb0d1d7994fc6b6ce988410fe6672715551171e69dc6af8387,134048822,chunk_12,20260815T231124Z-8e185556
valid_359_a_2.nii.gz,p299,softer,Br40f,"['Br40f', '3']",245ee1d6397dc83df6d8de9cf36620d5d2097722b8cf25486f225a9281651021,127905842,chunk_12,20260815T231124Z-8e185556
valid_359_a_1.nii.gz,p299,sharper,Bl56f,"['Bl56f', '3']",228f82670de081d060a25b05209f6499ebf38e78a297677fff04435975880b40,148314322,chunk_12,20260815T231124Z-8e185556
valid_362_a_2.nii.gz,p300,softer,Br40f,"['Br40f', '3']",53bd0cacd24e5c36f67060c5cad622672b1bf4e4e4228cc7d94045e806ba23ba,106536581,chunk_12,20260815T231124Z-8e185556
valid_362_a_1.nii.gz,p300,sharper,Bl56f,"['Bl56f', '3']",b259fadd45eaa7d2419b337a1adf31147a679e097b1d9e2383d5d0d0458c7302,122031912,chunk_12,20260815T231124Z-8e185556
valid_362_b_2.nii.gz,p301,softer,Br40f,"['Br40f', '3']",1556f39cf3a15a114e003026274215a5a48f4146fbbebb4eb18f3a8e619cc322,101979955,chunk_13,20260815T231124Z-8e185556
valid_362_b_1.nii.gz,p301,sharper,Bl56f,"['Bl56f', '3']",491771b9e0f0d644debaa3d332577d51676ea0d19e7969a728a3d723e4e920d6,117884964,chunk_13,20260815T231124Z-8e185556
valid_377_a_2.nii.gz,p302,softer,Br40f,"['Br40f', '3']",fb58be43c69ae052126d625f8fecc78d143ae3aa43b216dac83658a16669a67c,116209398,chunk_13,20260815T231124Z-8e185556
valid_377_a_1.nii.gz,p302,sharper,Bl56f,"['Bl56f', '3']",106f75e4393ac7e46d37eaf729c3d2b5f361d5d458f6d8bf76940e0ac861efaf,134248799,chunk_13,20260815T231124Z-8e185556
valid_382_b_2.nii.gz,p303,softer,Br40f,"['Br40f', '3']",727ac7768de6b2bc5e5472cf0cd601c4fbd0ba9a81bd6cd010c30112153646df,116127726,chunk_13,20260815T231124Z-8e185556
valid_382_b_1.nii.gz,p303,sharper,Bl56f,"['Bl56f', '3']",03c9353c575046b16bd0433acb544697a0bd0aac96bd054e15e8043bc60f6c62,135466456,chunk_13,20260815T231124Z-8e185556
valid_382_c_2.nii.gz,p304,softer,Br40f,"['Br40f', '3']",343cba70e5d1e360bf9511871b4251204f5501feeefad2ef8a9b292bf168d690,111392422,chunk_13,20260815T231124Z-8e185556
valid_382_c_1.nii.gz,p304,sharper,Bl56f,"['Bl56f', '3']",6675036a0a62e6ad35e13c93466ba138542c9d94c310ed59979449542dbe964f,128687661,chunk_13,20260815T231124Z-8e185556
valid_397_a_2.nii.gz,p305,softer,Br40f,"['Br40f', '3']",245ca6930e68cd4853d9ba33d1f265858880cb9e11942aaa36a815a926285bfd,105323497,chunk_13,20260815T231124Z-8e185556
valid_397_a_1.nii.gz,p305,sharper,Bl56f,"['Bl56f', '3']",efdbd0324a98d370b0dbccbca3e8175f0b6640b60c291ba6cf9a1cea5695cccb,122167050,chunk_13,20260815T231124Z-8e185556
valid_406_a_2.nii.gz,p306,softer,Br40f,"['Br40f', '3']",cc17510f86392b1d0586f322a72983eb7011c709377bd54c976584e32de2fc5f,112275690,chunk_13,20260815T231124Z-8e185556
valid_406_a_1.nii.gz,p306,sharper,Bl56f,"['Bl56f', '3']",adfbe916b810b65a0434abba31bad99f1b2a4cb69335a8f92e106c7d0d273670,131666844,chunk_13,20260815T231124Z-8e185556
valid_419_a_2.nii.gz,p307,softer,Br40f,"['Br40f', '3']",cf9cae7c4e6bc1b9cc000f154d5b6d969700be5750c9e1f7b727962efd60f25e,121323065,chunk_13,20260815T231124Z-8e185556
valid_419_a_1.nii.gz,p307,sharper,Bl56f,"['Bl56f', '3']",0dec89771fc48d044a2bc80ccef0501ab82dcfa5872a3b0c1765c6a6ff796a97,140048362,chunk_13,20260815T231124Z-8e185556
valid_436_a_2.nii.gz,p308,softer,Br40f,"['Br40f', '3']",d08fc81762a48d0dd8d2f08aec96695d95f32a80288debb7a8674dd79f91ad45,119796823,chunk_13,20260815T231124Z-8e185556
valid_436_a_1.nii.gz,p308,sharper,Bl56f,"['Bl56f', '3']",6b2c90f33148d91a4c9dd529b930d5f841073b33c1cd9194c26d3a1794db74b9,139174798,chunk_13,20260815T231124Z-8e185556
valid_457_b_2.nii.gz,p309,softer,Br40f,"['Br40f', '3']",4edba1bb2fbe8be21e62078fcd8659f865d4d7009d2fc7fe031c7b08100d2db1,113810324,chunk_13,20260815T231124Z-8e185556
valid_457_b_1.nii.gz,p309,sharper,Bl56f,"['Bl56f', '3']",8fb9fb4a4521990325e6457fd8ec3ba7e558ce0982e7de10af72c55a35a5e698,132108285,chunk_13,20260815T231124Z-8e185556
valid_457_c_2.nii.gz,p310,softer,Br40f,"['Br40f', '3']",65cfc19ea7687c108199b524fb8e7d1cc7adba17c1879a71ac71500f97155c90,113551929,chunk_13,20260815T231124Z-8e185556
valid_457_c_1.nii.gz,p310,sharper,Bl56f,"['Bl56f', '3']",5f4052ed384f1bc97093e63be8838b5f6064d9f97c086d94bf091f41e244f19f,129821702,chunk_13,20260815T231124Z-8e185556
valid_457_d_2.nii.gz,p311,softer,Br40f,"['Br40f', '3']",0d1aad55f0b3fc2992ed9cde39a60d48d198b9759a3bdc7bfd69ff4f93e1bb3d,100456048,chunk_13,20260815T231124Z-8e185556
valid_457_d_1.nii.gz,p311,sharper,Bl56f,"['Bl56f', '3']",fd95174944a008380e8a653d466c5197fc3ebc4d101010452a12902e9f4f224e,116807994,chunk_13,20260815T231124Z-8e185556
valid_45_a_2.nii.gz,p312,softer,Br40f,"['Br40f', '3']",e58192592ebb170a51ccc7ea7cdcba47887f19ecdb888ff3897ca9b4d2e1e638,107070517,chunk_13,20260815T231124Z-8e185556
valid_45_a_1.nii.gz,p312,sharper,Bl56f,"['Bl56f', '3']",9ffd511e34785d2cda65f688b3f310d2b821cb13c023cf84740378e4b024d10f,122971194,chunk_13,20260815T231124Z-8e185556
valid_471_a_2.nii.gz,p313,softer,Br40f,"['Br40f', '3']",3eb5efd5822f3cd4801975da3d8d17e8fbba59360d349d97a21e8054403fd8f1,94811723,chunk_13,20260815T231124Z-8e185556
valid_471_a_1.nii.gz,p313,sharper,Bl56f,"['Bl56f', '3']",d76db87cf87f13890bfd1667c86cdf2b787ff06bb71de699409083f6e4d4980c,111164986,chunk_13,20260815T231124Z-8e185556
valid_47_a_2.nii.gz,p314,softer,Br40f,"['Br40f', '3']",4e0353cd222eb5653e6b0c7a497b6924b15cf02f78ebfbc4177316a14bba34ee,111165289,chunk_13,20260815T231124Z-8e185556
valid_47_a_1.nii.gz,p314,sharper,Bl56f,"['Bl56f', '3']",18ff750cb972e41994cfed71ea71cada07f561a89e2a1977ad176e4bfb7dc915,129223685,chunk_13,20260815T231124Z-8e185556
valid_482_g_2.nii.gz,p315,softer,Br40f,"['Br40f', '3']",480f6114ae735e644989502a233ec20d1c84a5bf814c8b0cba0cf15a392606c5,138600561,chunk_13,20260815T231124Z-8e185556
valid_482_g_1.nii.gz,p315,sharper,Bl56f,"['Bl56f', '3']",577919b95edcb47b9f927b3c8052ff4e2c1d4f4db14335452701d2a6eb37e4ca,159307296,chunk_13,20260815T231124Z-8e185556
valid_482_h_2.nii.gz,p316,softer,Br40f,"['Br40f', '3']",e14d4f55c197382d7f74ac9b30ec15d27b6c493654e7795efdada02645a96bb8,133509157,chunk_13,20260815T231124Z-8e185556
valid_482_h_1.nii.gz,p316,sharper,Bl56f,"['Bl56f', '3']",d58cd04ae8ec79155323c8bea412528923b423ac476d04039d423912d63b29c5,153311009,chunk_13,20260815T231124Z-8e185556
valid_493_b_2.nii.gz,p317,softer,Br40f,"['Br40f', '3']",f69c4ca75a2fec1c9a234f05d25868ff571c8fbb78d8c4e50d664871dac715f3,127178051,chunk_13,20260815T231124Z-8e185556
valid_493_b_1.nii.gz,p317,sharper,Bl56f,"['Bl56f', '3']",d5fbf3360834e9f0897286295dcb96fe02a55b8ca7aa459035d3e1b5c8387701,146513255,chunk_13,20260815T231124Z-8e185556
valid_493_c_2.nii.gz,p318,softer,Br40f,"['Br40f', '3']",2d830719b58696520ad92cf4f01ace3e990d33038a3ed8366c40a3700ab060aa,121061862,chunk_13,20260815T231124Z-8e185556
valid_493_c_1.nii.gz,p318,sharper,Bl56f,"['Bl56f', '3']",d479c84bcb17b01a050d08256884f076dd2842d7cab3fa2fb4ae8c804373a733,139276703,chunk_13,20260815T231124Z-8e185556
valid_497_a_2.nii.gz,p319,softer,Br40f,"['Br40f', '3']",b7e532e343a3f31b2e2dba1705c8a4401b2ebdb628008f785d0e096849a557f0,133785451,chunk_13,20260815T231124Z-8e185556
valid_497_a_1.nii.gz,p319,sharper,Bl56f,"['Bl56f', '3']",d1087b5eefaab3227b2446136cc218ae457aa0e4577e44bceaf484ec8fa71e2c,153800903,chunk_13,20260815T231124Z-8e185556
valid_523_a_2.nii.gz,p320,softer,Br40f,"['Br40f', '3']",195390fe1c5ee43c0da6d3c21d7c64fe8017d13036e54f53841825832ac485a0,111814966,chunk_13,20260815T231124Z-8e185556
valid_523_a_1.nii.gz,p320,sharper,Bl56f,"['Bl56f', '3']",abe9bd8799594102408b2c2b4d65dcd36767ead5c1f0e015c556051f91803a1b,129586796,chunk_13,20260815T231124Z-8e185556
valid_539_a_2.nii.gz,p321,softer,Br40f,"['Br40f', '3']",622705336127128fd823a49ad929cb70d6fd57576f12b693d5a375047966e46d,122568910,chunk_13,20260815T231124Z-8e185556
valid_539_a_1.nii.gz,p321,sharper,Bl56f,"['Bl56f', '3']",591fc133a5439a62942d7edff9255fc4bb42e476f89ad31367c8560ff81fdaed,141849705,chunk_13,20260815T231124Z-8e185556
valid_541_a_2.nii.gz,p322,softer,Br40f,"['Br40f', '3']",33f63c10f6b9add7290869322bdf4a3b7bf76ef199f20d3ef2b485391378a4d3,116620237,chunk_13,20260815T231124Z-8e185556
valid_541_a_1.nii.gz,p322,sharper,Bl56f,"['Bl56f', '3']",98770e411972c82542ee900b134da09d893c30af4cfdfd6bf35fd251e383dbff,135870926,chunk_13,20260815T231124Z-8e185556
valid_544_a_2.nii.gz,p323,softer,Br40f,"['Br40f', '3']",4645ec54123df3335cca32b51b54cf2eeb99c0ae25a22b34f98bed85933d15b5,105896075,chunk_13,20260815T231124Z-8e185556
valid_544_a_1.nii.gz,p323,sharper,Bl56f,"['Bl56f', '3']",79a5ed5835194b22beaa9ae3abf65b08fd89ad8af8945d8f06038e316962efae,120845551,chunk_13,20260815T231124Z-8e185556
valid_549_a_2.nii.gz,p324,softer,Br40f,"['Br40f', '3']",ce9a2fe74728d1d48733096b99f305f83a31bf03dde177d4b40feff78124e2a8,132308254,chunk_13,20260815T231124Z-8e185556
valid_549_a_1.nii.gz,p324,sharper,Bl56f,"['Bl56f', '3']",f2597ceee4e44c4868af7bed9e3b73f05cb5ab60e0dac67b7c56493088fd2aba,152825373,chunk_13,20260815T231124Z-8e185556
valid_569_c_2.nii.gz,p325,softer,Br40f,"['Br40f', '3']",9d52744c065310d3be64bca9434310d2fc50651604b5f41329bd7698fd8be715,127940606,chunk_13,20260815T231124Z-8e185556
valid_569_c_1.nii.gz,p325,sharper,Bl56f,"['Bl56f', '3']",0f8512afd955072caf4ebba5cd58af7c428028826ae99fbd527f422eca02dded,148807827,chunk_13,20260815T231124Z-8e185556
valid_56_a_2.nii.gz,p326,softer,Br40f,"['Br40f', '3']",887c8a9daca4d7aeb995fb42991395cd3fae0aeb81d77016ddf091215fe35464,124674636,chunk_14,20260815T231124Z-8e185556
valid_56_a_1.nii.gz,p326,sharper,Bl56f,"['Bl56f', '3']",b7362555b045cf79e984a3c67328420a6cdb0cf17dd44830dc4efa2ff559a38c,145745827,chunk_14,20260815T231124Z-8e185556
valid_578_a_2.nii.gz,p327,softer,Br40f,"['Br40f', '3']",1e4ed86b35c96e108809124ece0d3126389be136f182a530f29bca723363e302,106308466,chunk_14,20260815T231124Z-8e185556
valid_578_a_1.nii.gz,p327,sharper,Bl56f,"['Bl56f', '3']",4f44adc473cdd3912e77f7cd99427dd0ab727e8acfc15dad90fdf3bb2a65d5f9,123857571,chunk_14,20260815T231124Z-8e185556
valid_611_a_2.nii.gz,p328,softer,Br40f,"['Br40f', '3']",89dedbed61eca2f19458c4dd572f4fa1bd1c3258768ec01af368af1e2d2dae46,87071128,chunk_14,20260815T231124Z-8e185556
valid_611_a_1.nii.gz,p328,sharper,Bl56f,"['Bl56f', '3']",298109bf9e3dc03ec5e67c525b6f6d200e393f1e491a9297d2a652262e2049c3,101775168,chunk_14,20260815T231124Z-8e185556
valid_611_b_2.nii.gz,p329,softer,Br40f,"['Br40f', '3']",42706cc23535a90c7dbae40477e6306f12244d3480b43fac95b43d4444a30cfd,109512003,chunk_14,20260815T231124Z-8e185556
valid_611_b_1.nii.gz,p329,sharper,Bl56f,"['Bl56f', '3']",15e441a0741bddc925dddb7b71bd01656fdbff3a0a55dce9a4f48770eba2e284,129630821,chunk_14,20260815T231124Z-8e185556
valid_629_a_2.nii.gz,p330,softer,Br40f,"['Br40f', '3']",f74b5cdf5a231ef28ac4d60bbfe71f4bade674897fd2a5645fc08983728438da,128635109,chunk_14,20260815T231124Z-8e185556
valid_629_a_1.nii.gz,p330,sharper,Bl56f,"['Bl56f', '3']",0cf255609d096421d2bbc6d4b57b39b9d824b6acb3896f198d757dbe778d40fe,149077927,chunk_14,20260815T231124Z-8e185556
valid_668_a_2.nii.gz,p331,softer,Br40f,"['Br40f', '3']",bd0a39e48fdc93ab605773e4b31830d3860c61174cb4601d9e88bd82000f742f,117731305,chunk_14,20260815T231124Z-8e185556
valid_668_a_1.nii.gz,p331,sharper,Bl56f,"['Bl56f', '3']",021900001ca7bdfcb164ab75dc969224ac15508b82f67308b2458751391c1c2c,134832596,chunk_14,20260815T231124Z-8e185556
